search_engine,scenario,run,keyword,latitude,longitude,radius_km,limit,vus,duration,mysql_selects,request_count,avg_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate
mysql-bounding-box,geo-keyword,1,룸픽,37.5665,126.9780,5,20,10,30s,3975,3973,75.23244022149485,73.266,103.7912,178.09807999999995,132.28353105331752,0
mysql-bounding-box,geo-keyword,2,룸픽,37.5665,126.9780,5,20,10,30s,3543,3541,84.78287178763074,83.683,114.545,163.90059999999986,117.34753478214402,0
mysql-bounding-box,geo-keyword,3,룸픽,37.5665,126.9780,5,20,10,30s,3301,3297,90.74077161055502,89.974,125.70599999999995,182.36284,109.74133597644526,0
